filename,video_path,exist_bool
04_14_7_7_06.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\04_14_7_7_06.mp4,True
04_14_8_8_06.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\04_14_8_8_06.mp4,True
04_15_4_14_06.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\04_15_4_14_06.mp4,True
04_16_1_03_05.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\04_16_1_03_05.mp4,True
04_16_6_17_06.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\04_16_6_17_06.mp4,True
04_19_2_06_06.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\04_19_2_06_06.mp4,True
04_19_4_07_06.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\04_19_4_07_06.mp4,True
04_20_1_08_06_06.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\04_20_1_08_06_06.mp4,True
04_20_6_10_05.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\04_20_6_10_05.mp4,True
04_21_01_03_05.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\04_21_01_03_05.mp4,True
04_21_04_11_05.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\04_21_04_11_05.mp4,True
04_21_05_15_06.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\04_21_05_15_06.mp4,True
04_21_07_08_06.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\04_21_07_08_06.mp4,True
04_22_07_02_05.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\04_22_07_02_05.mp4,True
04_23_1_03_05.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\04_23_1_03_05.mp4,True
04_23_4_07_06.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\04_23_4_07_06.mp4,True
04_28_1_03_05.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\04_28_1_03_05.mp4,True
04_28_2_06_05.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\04_28_2_06_05.mp4,True
04_28_6_10_06.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\04_28_6_10_06.mp4,True
04_30_6_12_06.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\04_30_6_12_06.mp4,True
05_03_6_12_06.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\05_03_6_12_06.mp4,True
05_03_6_16_06.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\05_03_6_16_06.mp4,True
05_03_10_02_01.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\05_03_10_02_01.mp4,True
05_05_6_18_06.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\05_05_6_18_06.mp4,True
05_06_6_10_07.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\05_06_6_10_07.mp4,True
05_09_6_10_06.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\05_09_6_10_06.mp4,True
05_09_6_10_07.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\05_09_6_10_07.mp4,True
05_09_7_02_06.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\05_09_7_02_06.mp4,True
05_09_7_02_08.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\05_09_7_02_08.mp4,True
05_09_8_02_08.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\05_09_8_02_08.mp4,True
05_09_9_02_07.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\05_09_9_02_07.mp4,True
05_09_9_02_08.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\05_09_9_02_08.mp4,True
05_09_10_02_08.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\05_09_10_02_08.mp4,True
05_14_1_03_06.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\05_14_1_03_06.mp4,True
05_14_5_15_07.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\05_14_5_15_07.mp4,True
05_14_6_10_07.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\05_14_6_10_07.mp4,True
05_14_6_13_06.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\05_14_6_13_06.mp4,True
05_14_6_16_06.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\05_14_6_16_06.mp4,True
05_14_6_17_06.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\05_14_6_17_06.mp4,True
05_17_05_05.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\05_17_05_05.mp4,True
05_17_5_06_05.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\05_17_5_06_05.mp4,True
05_17_6_10_05.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\05_17_6_10_05.mp4,True
05_17_6_10_07.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\05_17_6_10_07.mp4,True
05_17_8_02_07.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\05_17_8_02_07.mp4,True
05_17_9_02_07.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\05_17_9_02_07.mp4,True
05_17_10_02_08.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\05_17_10_02_08.mp4,True
05_17_11_02_08.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\05_17_11_02_08.mp4,True
05_18_1_03_06.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\05_18_1_03_06.mp4,True
05_18_5_12_07.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\05_18_5_12_07.mp4,True
05_18_6_10_07.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\05_18_6_10_07.mp4,True
05_19_6_10_06.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\05_19_6_10_06.mp4,True
05_20_6_10_07.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\05_20_6_10_07.mp4,True
05_24_6_10_05.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\05_24_6_10_05.mp4,True
05_24_6_10_06.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\05_24_6_10_06.mp4,True
05_25_5_15_06.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\05_25_5_15_06.mp4,True
05_25_6_10_05.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\05_25_6_10_05.mp4,True
05_25_6_12_05.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\05_25_6_12_05.mp4,True
09_02_5_06_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\09_02_5_06_03.mp4,True
09_02_6_17_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\09_02_6_17_02.mp4,True
09_03_1_03_06.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\09_03_1_03_06.mp4,True
09_03_5_15_05.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\09_03_5_15_05.mp4,True
09_03_5_16_05.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\09_03_5_16_05.mp4,True
09_03_6_15_05.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\09_03_6_15_05.mp4,True
09_03_7_02_05.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\09_03_7_02_05.mp4,True
09_12_5_12_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\09_12_5_12_02.mp4,True
09_12_7_02_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\09_12_7_02_03.mp4,True
10_02_1_03_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\10_02_1_03_02.mp4,True
10_02_2_06_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\10_02_2_06_02.mp4,True
11_02_5_12_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\11_02_5_12_02.mp4,True
11_02_6_12_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\11_02_6_12_02.mp4,True
11_03_6_10_05.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\11_03_6_10_05.mp4,True
11_03_6_12_05.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\11_03_6_12_05.mp4,True
15_02_6_10_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\15_02_6_10_03.mp4,True
15_03_1_03_05.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\15_03_1_03_05.mp4,True
15_03_6_15_06.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\15_03_6_15_06.mp4,True
16_02_5_06_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\16_02_5_06_03.mp4,True
16_02_6_10_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\16_02_6_10_02.mp4,True
16_02_6_17_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\16_02_6_17_02.mp4,True
16_03_5_15_05.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\16_03_5_15_05.mp4,True
16_03_5_17_05.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\16_03_5_17_05.mp4,True
17_02_6_10_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\17_02_6_10_03.mp4,True
17_03_1_03_05.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\17_03_1_03_05.mp4,True
17_03_5_05_05.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\17_03_5_05_05.mp4,True
17_03_5_06_05.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\17_03_5_06_05.mp4,True
17_03_6_10_05.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\17_03_6_10_05.mp4,True
18_02_6_10_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\18_02_6_10_02.mp4,True
18_03_6_12_05.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\18_03_6_12_05.mp4,True
18_03_6_15_05.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\18_03_6_15_05.mp4,True
19_01_5_05_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\19_01_5_05_02.mp4,True
19_02_6_10_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\19_02_6_10_02.mp4,True
19_02_6_16_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\19_02_6_16_03.mp4,True
22_01_6_05_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\22_01_6_05_02.mp4,True
22_02_6_10_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\22_02_6_10_03.mp4,True
23_02_5_16_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\23_02_5_16_03.mp4,True
23_02_6_10_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\23_02_6_10_03.mp4,True
24_02_5_06_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\24_02_5_06_02.mp4,True
24_02_6_10_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\24_02_6_10_03.mp4,True
25_02_6_10_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\25_02_6_10_02.mp4,True
26_01_5_05_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\26_01_5_05_02.mp4,True
26_02_6_10_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\26_02_6_10_02.mp4,True
29_01_6_17_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\29_01_6_17_02.mp4,True
cropped_20_12_11_11_12_1.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\cropped_20_12_11_11_12_1.mp4,False
resized_cropped_04_12_6_05_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_04_12_6_05_02.mp4,False
resized_cropped_07_10_3_11_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_07_10_3_11_02.mp4,False
resized_cropped_11_12_11_12_1.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_11_12_11_12_1.mp4,False
resized_cropped_17_11_5_05_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_17_11_5_05_02.mp4,False
resized_cropped_21_09_9_04_04.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_21_09_9_04_04.mp4,False
resized_cropped_22_09_11_06_01.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_22_09_11_06_01.mp4,False
resized_cropped_22_12_5_05_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_22_12_5_05_02.mp4,False
resized_cropped_23_12_5_06_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_23_12_5_06_02.mp4,False
resized_cropped_25_12_6_05_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_25_12_6_05_02.mp4,False
resized_cropped_26_10_1_1.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_1_1.mp4,False
resized_cropped_26_10_1_2.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_1_2.mp4,False
resized_cropped_26_10_1_3.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_1_3.mp4,False
resized_cropped_26_10_1_4.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_1_4.mp4,False
resized_cropped_26_10_1_5.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_1_5.mp4,False
resized_cropped_26_10_1_6.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_1_6.mp4,False
resized_cropped_26_10_1_7.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_1_7.mp4,False
resized_cropped_26_10_1_8.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_1_8.mp4,False
resized_cropped_26_10_1_9.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_1_9.mp4,False
resized_cropped_26_10_1_10.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_1_10.mp4,False
resized_cropped_26_10_1_11.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_1_11.mp4,False
resized_cropped_26_10_1_12.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_1_12.mp4,False
resized_cropped_26_10_1_13.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_1_13.mp4,False
resized_cropped_26_10_1_14.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_1_14.mp4,False
resized_cropped_26_10_1_15.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_1_15.mp4,False
resized_cropped_26_10_1_16.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_1_16.mp4,False
resized_cropped_26_10_1_17.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_1_17.mp4,False
resized_cropped_26_10_2_1.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_2_1.mp4,False
resized_cropped_26_10_2_2.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_2_2.mp4,False
resized_cropped_26_10_2_3.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_2_3.mp4,False
resized_cropped_26_10_2_4.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_2_4.mp4,False
resized_cropped_26_10_2_5.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_2_5.mp4,False
resized_cropped_26_10_2_6.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_2_6.mp4,False
resized_cropped_26_10_2_7.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_2_7.mp4,False
resized_cropped_26_10_2_8.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_2_8.mp4,False
resized_cropped_26_10_2_9.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_2_9.mp4,False
resized_cropped_26_10_2_10.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_2_10.mp4,False
resized_cropped_26_10_2_11.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_2_11.mp4,False
resized_cropped_26_10_2_12.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_2_12.mp4,False
resized_cropped_26_10_2_13.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_2_13.mp4,False
resized_cropped_26_10_2_14.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_2_14.mp4,False
resized_cropped_26_10_2_15.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_2_15.mp4,False
resized_cropped_26_10_2_16.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_2_16.mp4,False
resized_cropped_26_10_2_17.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_2_17.mp4,False
