filename,video_path,exist_bool
resized_cropped_26_10_1_1.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_1_1.mp4,False
resized_cropped_26_10_1_2.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_1_2.mp4,False
resized_cropped_26_10_1_3.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_1_3.mp4,False
resized_cropped_26_10_1_4.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_1_4.mp4,False
resized_cropped_26_10_1_5.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_1_5.mp4,False
resized_cropped_26_10_1_6.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_1_6.mp4,False
resized_cropped_26_10_1_7.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_1_7.mp4,False
resized_cropped_26_10_1_8.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_1_8.mp4,False
resized_cropped_26_10_1_9.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_1_9.mp4,False
resized_cropped_26_10_1_10.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_1_10.mp4,False
resized_cropped_26_10_1_11.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_1_11.mp4,False
resized_cropped_26_10_1_12.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_1_12.mp4,False
resized_cropped_26_10_1_13.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_1_13.mp4,False
resized_cropped_26_10_1_14.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_1_14.mp4,False
resized_cropped_26_10_1_15.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_1_15.mp4,False
resized_cropped_26_10_1_16.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_1_16.mp4,False
resized_cropped_26_10_1_17.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_1_17.mp4,False
resized_cropped_26_10_2_1.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_2_1.mp4,False
resized_cropped_26_10_2_2.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_2_2.mp4,False
resized_cropped_26_10_2_3.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_2_3.mp4,False
resized_cropped_26_10_2_4.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_2_4.mp4,False
resized_cropped_26_10_2_5.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_2_5.mp4,False
resized_cropped_26_10_2_6.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_2_6.mp4,False
resized_cropped_26_10_2_7.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_2_7.mp4,False
resized_cropped_26_10_2_8.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_2_8.mp4,False
resized_cropped_26_10_2_9.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_2_9.mp4,False
resized_cropped_26_10_2_10.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_2_10.mp4,False
resized_cropped_26_10_2_11.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_2_11.mp4,False
resized_cropped_26_10_2_12.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_2_12.mp4,False
resized_cropped_26_10_2_13.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_2_13.mp4,False
resized_cropped_26_10_2_14.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_2_14.mp4,False
resized_cropped_26_10_2_15.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_2_15.mp4,False
resized_cropped_26_10_2_16.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_2_16.mp4,False
resized_cropped_26_10_2_17.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_2_17.mp4,False
resized_cropped_26_10_3_01.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_3_01.mp4,False
resized_cropped_26_10_3_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_3_02.mp4,False
resized_cropped_26_10_3_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_3_03.mp4,False
resized_cropped_26_10_3_04.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_3_04.mp4,False
resized_cropped_26_10_3_05.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_3_05.mp4,False
resized_cropped_26_10_3_06.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_26_10_3_06.mp4,False
resized_cropped_27_11_6_05_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_27_11_6_05_02.mp4,False
resized_cropped_30_12_7_0_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_unsorted\resized_cropped_30_12_7_0_03.mp4,False
resized_cropped_20_27_01_01_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_01\subject_01\resized_cropped_20_27_01_01_03.mp4,False
resized_cropped_29_09_1_18_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_01\subject_18\resized_cropped_29_09_1_18_03.mp4,False
resized_cropped_08_10_1_18_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_01\subject_18\resized_cropped_08_10_1_18_03.mp4,False
resized_cropped_22_12_1_08_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_01\subject_18\resized_cropped_22_12_1_08_03.mp4,False
resized_cropped_01_10_1_18_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_01\subject_18\resized_cropped_01_10_1_18_03.mp4,False
resized_cropped_25_12_1_04_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_01\subject_18\resized_cropped_25_12_1_04_02.mp4,False
resized_cropped_30_12_1_08_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_01\subject_18\resized_cropped_30_12_1_08_03.mp4,False
resized_cropped_17_11_1_08_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_01\subject_18\resized_cropped_17_11_1_08_03.mp4,False
resized_cropped_24_11_1_08_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_01\subject_18\resized_cropped_24_11_1_08_03.mp4,False
resized_cropped_26_11_1_08_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_01\subject_18\resized_cropped_26_11_1_08_03.mp4,False
resized_cropped_08_12_01_08_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_01\subject_18\resized_cropped_08_12_01_08_03.mp4,False
resized_cropped_10_12_01_08_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_01\subject_18\resized_cropped_10_12_01_08_03.mp4,False
resized_cropped_20_10_01_08_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_01\subject_18\resized_cropped_20_10_01_08_03.mp4,False
resized_cropped_20_22_01_08_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_01\subject_18\resized_cropped_20_22_01_08_03.mp4,False
resized_cropped_20_27_01_08_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_01\subject_18\resized_cropped_20_27_01_08_03.mp4,False
resized_cropped_19_10_1_04_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_01\subject_04\resized_cropped_19_10_1_04_02.mp4,False
resized_cropped_04_12_1_02_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_01\subject_02\resized_cropped_04_12_1_02_02.mp4,False
resized_cropped_20_27_01_02_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_01\subject_02\resized_cropped_20_27_01_02_03.mp4,False
resized_cropped_02_10_2_03_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_03\resized_cropped_02_10_2_03_02.mp4,False
resized_cropped_03_11_2_03_04.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_03\resized_cropped_03_11_2_03_04.mp4,False
resized_cropped_04_11_2_03_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_03\resized_cropped_04_11_2_03_02.mp4,False
resized_cropped_04_12_2_03_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_03\resized_cropped_04_12_2_03_02.mp4,False
resized_cropped_09_10_2_03_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_03\resized_cropped_09_10_2_03_02.mp4,False
resized_cropped_14_12_2_03_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_03\resized_cropped_14_12_2_03_02.mp4,False
resized_cropped_17_11_2_03_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_03\resized_cropped_17_11_2_03_03.mp4,False
resized_cropped_20_10_2_03_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_03\resized_cropped_20_10_2_03_03.mp4,False
resized_cropped_22_12_2_03_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_03\resized_cropped_22_12_2_03_03.mp4,False
resized_cropped_24_11_2_03_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_03\resized_cropped_24_11_2_03_03.mp4,False
resized_cropped_25_09_2_03_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_03\resized_cropped_25_09_2_03_02.mp4,False
resized_cropped_25_12_2_03_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_03\resized_cropped_25_12_2_03_02.mp4,False
resized_cropped_27_11_2_03_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_03\resized_cropped_27_11_2_03_02.mp4,False
resized_cropped_29_09_2_03_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_03\resized_cropped_29_09_2_03_03.mp4,False
resized_cropped_07_12_02_03_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_03\resized_cropped_07_12_02_03_02.mp4,False
resized_cropped_08_12_02_03_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_03\resized_cropped_08_12_02_03_03.mp4,False
resized_cropped_11_12_02_03_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_03\resized_cropped_11_12_02_03_03.mp4,False
resized_cropped_20_22_02_03_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_03\resized_cropped_20_22_02_03_03.mp4,False
resized_cropped_20_27_02_03_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_03\resized_cropped_20_27_02_03_03.mp4,False
resized_cropped_23_10_02_03_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_03\resized_cropped_23_10_02_03_02.mp4,False
resized_cropped_30_10_02_03_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_03\resized_cropped_30_10_02_03_02.mp4,False
resized_cropped_20_22_02_05_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_05\resized_cropped_20_22_02_05_03.mp4,False
resized_cropped_08_10_2_04_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_04\resized_cropped_08_10_2_04_03.mp4,False
resized_cropped_26_11_2_04_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_04\resized_cropped_26_11_2_04_03.mp4,False
resized_cropped_20_27_02_02_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_02\resized_cropped_20_27_02_02_03.mp4,False
resized_cropped_01_10_2_08_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_18\resized_cropped_01_10_2_08_03.mp4,False
resized_cropped_02_11_2_08_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_18\resized_cropped_02_11_2_08_02.mp4,False
resized_cropped_05_10_2_08_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_18\resized_cropped_05_10_2_08_02.mp4,False
resized_cropped_08_10_2_08_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_18\resized_cropped_08_10_2_08_03.mp4,False
resized_cropped_12_10_2_08_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_18\resized_cropped_12_10_2_08_02.mp4,False
resized_cropped_14_12_2_08_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_18\resized_cropped_14_12_2_08_02.mp4,False
resized_cropped_16_11_2_08_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_18\resized_cropped_16_11_2_08_02.mp4,False
resized_cropped_19_10_2_08_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_18\resized_cropped_19_10_2_08_02.mp4,False
resized_cropped_21_12_2_08_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_18\resized_cropped_21_12_2_08_02.mp4,False
resized_cropped_24_12_2_08_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_18\resized_cropped_24_12_2_08_03.mp4,False
resized_cropped_26_11_2_08_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_18\resized_cropped_26_11_2_08_03.mp4,False
resized_cropped_28_09_2_08_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_18\resized_cropped_28_09_2_08_02.mp4,False
resized_cropped_30_11_2_08_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_18\resized_cropped_30_11_2_08_02.mp4,False
resized_cropped_30_12_2_08_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_18\resized_cropped_30_12_2_08_03.mp4,False
resized_cropped_07_12_02_08_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_18\resized_cropped_07_12_02_08_02.mp4,False
resized_cropped_10_12_02_08_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_18\resized_cropped_10_12_02_08_03.mp4,False
resized_cropped_20_22_02_08_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_18\resized_cropped_20_22_02_08_03.mp4,False
resized_cropped_29_10_02_08_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_02\subject_18\resized_cropped_29_10_02_08_03.mp4,False
resized_cropped_01_10_3_08_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_03\subject_08\resized_cropped_01_10_3_08_03.mp4,False
resized_cropped_03_11_3_08_04.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_03\subject_08\resized_cropped_03_11_3_08_04.mp4,False
resized_cropped_08_10_3_08_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_03\subject_08\resized_cropped_08_10_3_08_03.mp4,False
resized_cropped_17_11_3_08_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_03\subject_08\resized_cropped_17_11_3_08_03.mp4,False
resized_cropped_20_10_3_08_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_03\subject_08\resized_cropped_20_10_3_08_03.mp4,False
resized_cropped_22_12_3_08_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_03\subject_08\resized_cropped_22_12_3_08_03.mp4,False
resized_cropped_24_11_3_08_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_03\subject_08\resized_cropped_24_11_3_08_03.mp4,False
resized_cropped_24_12_3_08_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_03\subject_08\resized_cropped_24_12_3_08_03.mp4,False
resized_cropped_26_11_3_08_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_03\subject_08\resized_cropped_26_11_3_08_03.mp4,False
resized_cropped_29_09_3_08_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_03\subject_08\resized_cropped_29_09_3_08_03.mp4,False
resized_cropped_30_12_3_08_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_03\subject_08\resized_cropped_30_12_3_08_03.mp4,False
resized_cropped_08_12_03_08_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_03\subject_08\resized_cropped_08_12_03_08_03.mp4,False
resized_cropped_10_12_03_08_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_03\subject_08\resized_cropped_10_12_03_08_03.mp4,False
resized_cropped_20_22_03_08_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_03\subject_08\resized_cropped_20_22_03_08_03.mp4,False
resized_cropped_20_27_03_08_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_03\subject_08\resized_cropped_20_27_03_08_03.mp4,False
resized_cropped_29_10_03_08_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_03\subject_08\resized_cropped_29_10_03_08_03.mp4,False
resized_cropped_14_12_3_05_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_03\subject_05\resized_cropped_14_12_3_05_02.mp4,False
resized_cropped_07_10_3_04_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_03\subject_04\resized_cropped_07_10_3_04_02.mp4,False
resized_cropped_07_12_03_04_02.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_03\subject_04\resized_cropped_07_12_03_04_02.mp4,False
resized_cropped_01_10_3_03_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_03\subject_03\resized_cropped_01_10_3_03_03.mp4,False
resized_cropped_03_11_3_03_04.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_03\subject_03\resized_cropped_03_11_3_03_04.mp4,False
resized_cropped_08_10_3_03_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_03\subject_03\resized_cropped_08_10_3_03_03.mp4,False
resized_cropped_17_11_3_03_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_03\subject_03\resized_cropped_17_11_3_03_03.mp4,False
resized_cropped_22_12_3_03_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_03\subject_03\resized_cropped_22_12_3_03_03.mp4,False
resized_cropped_24_11_3_03_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_03\subject_03\resized_cropped_24_11_3_03_03.mp4,False
resized_cropped_24_12_3_03_03.mp4,D:\KRSL_OnlineSchool\KRSL_OnlineSchool_final_dataset\video\elarna_video_sorted_2020_2021\grade_03\subject_03\resized_cropped_24_12_3_03_03.mp4,False
